Title,Art Latitude,Art Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Super Category
Points of View,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation
Transition,47.60475,-122.330333,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation
Wings,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation
Playground,47.67675,-122.30495,Junebaby,47.67582915,-122.3040588,Southern / Soul Food Restaurant,Food
Playground Artwork,47.6767,-122.30495,Junebaby,47.67582915,-122.3040588,Southern / Soul Food Restaurant,Food
Circulation,47.706033,-122.322717,Massage Envy - Northgate Mall,47.707317,-122.325388,Spa,Recreation
Dr. Mark A. Matthews,47.618667,-122.341233,Banya 5,47.6203468,-122.3398377,Spa,Recreation
Into the Green Wood,47.687517,-122.3553,Hazel Salon & Organics,47.68925684,-122.3554031,Spa,Recreation
Spur Line,47.6323,-122.340533,Olympic Hot Tub Seattle,47.631981,-122.34311,Spa,Recreation
Beyond The Reef,47.607317,-122.342133,JarrBar,47.60829165,-122.3410414,Spanish Restaurant,Food
Breaching Orca,47.607317,-122.342133,JarrBar,47.60829165,-122.3410414,Spanish Restaurant,Food
Christopher Columbus,47.6066,-122.341433,JarrBar,47.60829165,-122.3410414,Spanish Restaurant,Food
Marine-Life Paintings,47.607317,-122.342133,JarrBar,47.60829165,-122.3410414,Spanish Restaurant,Food
"Sea Otter, Salmon, And Raven",47.607317,-122.342133,JarrBar,47.60829165,-122.3410414,Spanish Restaurant,Food
Waterway 15,47.607167,-122.341967,JarrBar,47.60829165,-122.3410414,Spanish Restaurant,Food
Angie's Umbrella,47.611333,-122.345417,Bathtub Gin & Co.,47.61315,-122.345083,Speakeasy,Retail
Gyrojack,47.614533,-122.3448,Bathtub Gin & Co.,47.61315,-122.345083,Speakeasy,Retail
Three Dogs,47.614483,-122.3449,Bathtub Gin & Co.,47.61315,-122.345083,Speakeasy,Retail
"Wave, Rave, Cave",47.613033,-122.347533,Bathtub Gin & Co.,47.61315,-122.345083,Speakeasy,Retail
Sherwood Gillespie,47.567017,-122.3074,Jefferson Park Lawn Bowling Club,47.567163,-122.30761,Sports Club,Recreation
Hammering Man,47.607033,-122.33815,Paper Hammer,47.60838191,-122.3379969,Stationery Store,Retail
Beckoning Cistern,47.61485,-122.350133,El Gaucho,47.61470068,-122.3492652,Steakhouse,Food
Three Piece Sculpture #3: Vertebrae,47.605617,-122.3339,Metropolitan Grill,47.60461711,-122.3342799,Steakhouse,Food
Angie's Umbrella,47.611333,-122.345417,Umi Sake House,47.6132854,-122.346111,Sushi Restaurant,Food
Beckoning Cistern,47.61485,-122.350133,Shiro's,47.61478173,-122.3473862,Sushi Restaurant,Food
Chief Seattle,47.618417,-122.347417,Wa'z Seattle,47.617886,-122.347583,Sushi Restaurant,Food
Chinese Grand Pavilion,47.598667,-122.325583,Maneki,47.59967485,-122.3263659,Sushi Restaurant,Food
Cornerstone,47.607967,-122.329267,Sushi Kanpai,47.60744771,-122.3280446,Sushi Restaurant,Food
Five Neons,47.661317,-122.338783,Musashi's,47.66145154,-122.3405012,Sushi Restaurant,Food
Gyrojack,47.614533,-122.3448,Shiro's,47.61478173,-122.3473862,Sushi Restaurant,Food
Gyrojack,47.614533,-122.3448,Umi Sake House,47.6132854,-122.346111,Sushi Restaurant,Food
"Heaven, Man, Earth",47.598983,-122.325183,Maneki,47.59967485,-122.3263659,Sushi Restaurant,Food
Neighbors,47.615117,-122.317017,Momiji,47.61486613,-122.3166943,Sushi Restaurant,Food
The Itinerant,47.622033,-122.320683,Taneda Sushi In Kaiseki,47.620583,-122.3213,Sushi Restaurant,Food
Three Dogs,47.614483,-122.3449,Shiro's,47.61478173,-122.3473862,Sushi Restaurant,Food
Three Dogs,47.614483,-122.3449,Umi Sake House,47.6132854,-122.346111,Sushi Restaurant,Food
Untitled,47.598767,-122.32525,Maneki,47.59967485,-122.3263659,Sushi Restaurant,Food
Untitled ,47.618733,-122.347917,Wa'z Seattle,47.617886,-122.347583,Sushi Restaurant,Food
Untitled (Kiosk),47.615617,-122.344583,Shiro's,47.61478173,-122.3473862,Sushi Restaurant,Food
"Wave, Rave, Cave",47.613033,-122.347533,Shiro's,47.61478173,-122.3473862,Sushi Restaurant,Food
"Wave, Rave, Cave",47.613033,-122.347533,Umi Sake House,47.6132854,-122.346111,Sushi Restaurant,Food
Aureole,47.7243,-122.348633,JoyFish,47.72472171,-122.3459496,Szechuan Restaurant,Food
Contour,47.623083,-122.322217,Lionhead,47.6248806,-122.320824,Szechuan Restaurant,Food
Dancer's Series: Steps,47.622967,-122.320833,Lionhead,47.6248806,-122.320824,Szechuan Restaurant,Food
Swimming Fish,47.724233,-122.348633,JoyFish,47.72472171,-122.3459496,Szechuan Restaurant,Food
Untitled Star Map Floor Inlay,47.724083,-122.348533,JoyFish,47.72472171,-122.3459496,Szechuan Restaurant,Food
Water Borne,47.724167,-122.348633,JoyFish,47.72472171,-122.3459496,Szechuan Restaurant,Food
Whirr,47.724417,-122.348483,JoyFish,47.72472171,-122.3459496,Szechuan Restaurant,Food
.01 - Beacon Hill Discovery; .02 - Ravens Bill Downspouts,47.577833,-122.311267,Tacos Chukis,47.57954486,-122.3115913,Taco Place,Food
The Itinerant,47.622033,-122.320683,Tacos Chukis,47.62051963,-122.3215155,Taco Place,Food
The Unity and Oneness of all,47.56355,-122.286067,Adam Tailoring & Alterations,47.562256,-122.288108,Tailor Shop,Service
Bottle Cap Children,47.561533,-122.284717,Rainier Tennis Courts,47.56265776,-122.2868739,Tennis Court,Recreation
Clock Tower,47.561533,-122.284717,Rainier Tennis Courts,47.56265776,-122.2868739,Tennis Court,Recreation
Earth Story,47.5616,-122.284633,Rainier Tennis Courts,47.56265776,-122.2868739,Tennis Court,Recreation
Junior League of Seattle Playground Compass Rose,47.681683,-122.25835,Tennis Center Sand Point,47.68158079,-122.260373,Tennis Court,Recreation
Kuba Grille,47.607983,-122.302183,Garfield Tennis Courts,47.60761921,-122.3005973,Tennis Court,Recreation
Oshun Throne,47.60775,-122.302383,Garfield Tennis Courts,47.60761921,-122.3005973,Tennis Court,Recreation
Proverbs and Icons,47.6079,-122.302267,Garfield Tennis Courts,47.60761921,-122.3005973,Tennis Court,Recreation
Shango Throne,47.607683,-122.30215,Garfield Tennis Courts,47.60761921,-122.3005973,Tennis Court,Recreation
Stroke,47.671383,-122.342717,Lower Woodlands Tennis Courts,47.66948744,-122.343038,Tennis Court,Recreation
Untitled,47.645333,-122.4016,Magnolia Park Tennis Courts,47.64533819,-122.400683,Tennis Court,Recreation
Untitled,47.6452,-122.4014,Magnolia Park Tennis Courts,47.64533819,-122.400683,Tennis Court,Recreation
.01 - Weather Permitting   .02 - Flow,47.669833,-122.384583,Pink Bee,47.669632,-122.382668,Thai Restaurant,Food
"Collections  Objects, Experiences, Memories",47.719547,-122.297861,2C Thai,47.71952835,-122.2950301,Thai Restaurant,Food
"Collections  Objects, Experiences, Memories",47.719547,-122.297861,Thai One On,47.7186733,-122.2956887,Thai Restaurant,Food
Firefighter Silhouettes,47.6652,-122.316833,Amazing Thai,47.66678263,-122.3172895,Thai Restaurant,Food
Five Neons,47.661317,-122.338783,Jhanjay Vegetarian Thai Cuisine,47.66143471,-122.3367502,Thai Restaurant,Food
Lake City Gateway,47.71912,-122.29557,2C Thai,47.71952835,-122.2950301,Thai Restaurant,Food
Lake City Gateway,47.71912,-122.29557,Thai One On,47.7186733,-122.2956887,Thai Restaurant,Food
Untitled,47.719561,-122.297836,2C Thai,47.71952835,-122.2950301,Thai Restaurant,Food
Untitled,47.719561,-122.297836,Thai One On,47.7186733,-122.2956887,Thai Restaurant,Food
"Wave, Rave, Cave",47.613033,-122.347533,Bangrak Market,47.61429061,-122.3465306,Thai Restaurant,Food
Acrobat Constellation,47.622083,-122.352833,Seattle Children's Theatre,47.62093837,-122.3524426,Theater,Recreation
Acrobat Constellation,47.622083,-122.352833,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation
An Equal And Opposite Reaction,47.624317,-122.351117,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation
Dreaming in Color,47.623883,-122.351133,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation
Encircled Stream,47.623833,-122.351967,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation
Fountain Of The Northwest,47.62435,-122.35232,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation
Fu,47.624417,-122.351467,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation
Hydraulis,47.622133,-122.35335,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation
Hydraulis,47.622133,-122.35335,Seattle Children's Theatre,47.62093837,-122.3524426,Theater,Recreation
Into the Green Wood,47.687517,-122.3553,The Pocket Theater,47.68957391,-122.3551082,Theater,Recreation
Kobe Bell,47.62345,-122.352117,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation
Migrare,47.621767,-122.3515,Seattle Children's Theatre,47.62093837,-122.3524426,Theater,Recreation
Naramore Fountain,47.608331,-122.3317,The 5th Avenue Theatre,47.60899624,-122.3341623,Theater,Recreation
Neototems,47.62235,-122.35255,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation
Neototems,47.62235,-122.35255,Seattle Children's Theatre,47.62093837,-122.3524426,Theater,Recreation
Skytones,47.60885,-122.336367,The 5th Avenue Theatre,47.60899624,-122.3341623,Theater,Recreation
Stroke,47.671383,-122.342717,Green Lake Aqua Theatre,47.6717887,-122.3431706,Theater,Recreation
The Lang Fountain,47.62405,-122.35215,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation
Untitled,47.623567,-122.35205,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation
Untitled,47.6689,-122.348133,Wildlife Theater,47.669471,-122.349991,Theater,Recreation
Christopher Columbus,47.6066,-122.341433,The Seattle Great Wheel,47.60618086,-122.3425122,Theme Park Ride / Attraction,Recreation
Christopher Columbus,47.6066,-122.341433,Wings Over Washington,47.60634043,-122.3420668,Theme Park Ride / Attraction,Recreation
Together as One,47.669467,-122.349783,Historic Carousel,47.67019685,-122.3521832,Theme Park Ride / Attraction,Recreation
Equality,47.59405,-122.314117,Goodwill Donation Station,47.59610737,-122.3150886,Thrift / Vintage Store,Retail
Water Works,47.60232,-122.33243,Bon Voyage Vintage,47.60091838,-122.3337054,Thrift / Vintage Store,Retail
Angie's Umbrella,47.611333,-122.345417,Seattle Free Walking Tours,47.61024988,-122.3437285,Tour Provider,Service
Untitled Fence,47.610117,-122.344117,Seattle Free Walking Tours,47.61024988,-122.3437285,Tour Provider,Service
Untitled Totem Pole,47.61015,-122.34412,Seattle Free Walking Tours,47.61024988,-122.3437285,Tour Provider,Service
Gates,47.6402,-122.294433,Graham Visitor Center,47.64014333,-122.2941053,Tourist Information Center,Service
Salmon Waves,47.66468,-122.3975,Ballard Locks Visitor Center,47.66657015,-122.3967275,Tourist Information Center,Service
Catfish,47.665717,-122.38225,Card Kingdom,47.66497273,-122.3804144,Toy / Game Store,Retail
Neototems Children's Garden,47.620167,-122.3517,Myrtle Edwards Running Trail,47.61809091,-122.3518805,Track,Recreation
Olympic Iliad,47.6193,-122.3501,Myrtle Edwards Running Trail,47.61809091,-122.3518805,Track,Recreation
Second Avenue Additions,47.61805,-122.35205,Myrtle Edwards Running Trail,47.61809091,-122.3518805,Track,Recreation
Street Treatment,47.617967,-122.354433,Myrtle Edwards Running Trail,47.61809091,-122.3518805,Track,Recreation
Alki / Duwamish Culture Trail,47.58215,-122.403517,55th Alki Trail,47.58255553,-122.4029369,Trail,Recreation
Alki / Duwamish Culture Trail,47.58215,-122.403517,Alki Trail,47.58096215,-122.4058889,Trail,Recreation
Atala Kivliktwok Okitun Dukik (The Golden Money Moon),47.690783,-122.400833,Golden Gardens Hiking Trails,47.69002322,-122.4001782,Trail,Recreation
Bronze Imbeds,47.58215,-122.403517,55th Alki Trail,47.58255553,-122.4029369,Trail,Recreation
Bronze Imbeds,47.58215,-122.403517,Alki Trail,47.58096215,-122.4058889,Trail,Recreation
DNA Wave Wall,47.631717,-122.37745,Elliott Bay Trail/Terminal 91 Bike Path - North End,47.63245978,-122.3793122,Trail,Recreation
I-90 Portal,47.5911,-122.288133,Mt. Baker Bike Tunnel,47.59067444,-122.2885521,Trail,Recreation
I-90 Portal,47.5911,-122.288133,I90 Stairs,47.59032271,-122.2859592,Trail,Recreation
Mesa,47.670483,-122.3514,Northern Trail,47.67193743,-122.349289,Trail,Recreation
Pavers,47.58215,-122.403517,55th Alki Trail,47.58255553,-122.4029369,Trail,Recreation
Pavers,47.58215,-122.403517,Alki Trail,47.58096215,-122.4058889,Trail,Recreation
Story of North Island (Totem Pole),47.646933,-122.301033,Lake Washington Ship Canal Waterside Trail,47.64697523,-122.3010002,Trail,Recreation
Sundial,47.667267,-122.2818,Burke Gilman Trail,47.66770067,-122.2846778,Trail,Recreation
Untitled Stone Garden Lantern,47.54958,-122.25732,Seward Park Loop,47.55096673,-122.2569876,Trail,Recreation
Untitled Stone Garden Lantern,47.54958,-122.25732,Seward Park Bike Path,47.55095178,-122.2572377,Trail,Recreation
Water Into Electricity (That Man May Use It Freely),47.645417,-122.30115,Lake Washington Ship Canal Waterside Trail,47.64697523,-122.3010002,Trail,Recreation
The Peaceable Kingdom,47.612783,-122.290217,Bistro Turkuaz,47.61205,-122.2892477,Turkish Restaurant,Food
Waterfront Fountain,47.617983,-122.319467,Twice Sold Tales,47.61864554,-122.3222248,Used Bookstore,Retail
Children's Art Tiles,47.6109,-122.3369,Veggie Grill,47.6098817,-122.3366367,Vegetarian / Vegan Restaurant,Food
Street Treatment,47.617967,-122.354433,Broadfork Cafe,47.61888906,-122.3568875,Vegetarian / Vegan Restaurant,Food
Untitled,47.621783,-122.332383,Kati Vegan Thai,47.62086423,-122.3333402,Vegetarian / Vegan Restaurant,Food
Westlake Star Axis/Seven Hills,47.611167,-122.3373,Veggie Grill,47.6098817,-122.3366367,Vegetarian / Vegan Restaurant,Food
Longfellow Creek Legacy Trail Way Finding Signs,47.519767,-122.368483,GameStop,47.52163321,-122.3675802,Video Game Store,Retail
Firefighter Silhouettes,47.6652,-122.316833,Scarecrow Video,47.6659938,-122.317272,Video Store,Retail
The Children,47.5216,-122.271267,Redbox,47.519964,-122.269385,Video Store,Retail
The Unity and Oneness of all,47.56355,-122.286067,Redbox,47.563616,-122.287353,Video Store,Retail
Untitled,47.645333,-122.4016,Redbox,47.64534231,-122.4006657,Video Store,Retail
Untitled,47.6452,-122.4014,Redbox,47.64534231,-122.4006657,Video Store,Retail
Barbet,47.62425,-122.35233,Coba Viet Kitchen & Ale House,47.62417251,-122.3552424,Vietnamese Restaurant,Food
Bronze Plaques and Medallion,47.579817,-122.40975,Saigon Boat Cafe,47.58011861,-122.4077502,Vietnamese Restaurant,Food
Fountain Of Creation,47.6229,-122.35375,Coba Viet Kitchen & Ale House,47.62417251,-122.3552424,Vietnamese Restaurant,Food
Fountain Of The Northwest,47.62435,-122.35232,Coba Viet Kitchen & Ale House,47.62417251,-122.3552424,Vietnamese Restaurant,Food
Gravity Law,47.521383,-122.2705,Pho Van,47.52110443,-122.2696412,Vietnamese Restaurant,Food
In the Event,47.6221,-122.35477,Coba Viet Kitchen & Ale House,47.62417251,-122.3552424,Vietnamese Restaurant,Food
Lake City Gateway,47.71912,-122.29557,Pho An Restaurant,47.72006137,-122.2945291,Vietnamese Restaurant,Food
Little Liberty,47.579383,-122.410633,Saigon Boat Cafe,47.58011861,-122.4077502,Vietnamese Restaurant,Food
Memories,47.521483,-122.270533,Pho Van,47.52110443,-122.2696412,Vietnamese Restaurant,Food
Play Ray Plaza,47.622433,-122.355183,Coba Viet Kitchen & Ale House,47.62417251,-122.3552424,Vietnamese Restaurant,Food
Pursuit of Knowledge,47.521533,-122.270217,Pho Van,47.52110443,-122.2696412,Vietnamese Restaurant,Food
Sand Dragon,47.596917,-122.323517,Green Leaf Vietnamese Restaurant,47.59858423,-122.3224387,Vietnamese Restaurant,Food
Second Avenue Additions,47.61805,-122.35205,Green Leaf Vietnamese Restaurant,47.61652645,-122.3515862,Vietnamese Restaurant,Food
The Children,47.5216,-122.271267,Pho Van,47.52110443,-122.2696412,Vietnamese Restaurant,Food
The Forest Is Waiting,47.552967,-122.363017,Pho Aroma,47.55179977,-122.3631378,Vietnamese Restaurant,Food
Three Dogs,47.614483,-122.3449,Local Pho,47.61462255,-122.3446252,Vietnamese Restaurant,Food
Untitled (Kiosk),47.615617,-122.344583,Local Pho,47.61462255,-122.3446252,Vietnamese Restaurant,Food
Whale's Tail,47.579383,-122.40715,Saigon Boat Cafe,47.58011861,-122.4077502,Vietnamese Restaurant,Food
Alki / Duwamish Culture Trail,47.58215,-122.403517,Underdog Sports League- Volleyball,47.58173201,-122.4046352,Volleyball Court,Recreation
Bronze Imbeds,47.58215,-122.403517,Underdog Sports League- Volleyball,47.58173201,-122.4046352,Volleyball Court,Recreation
Pavers,47.58215,-122.403517,Underdog Sports League- Volleyball,47.58173201,-122.4046352,Volleyball Court,Recreation
Beyond The Reef,47.607317,-122.342133,Seattle Waterfront,47.60639399,-122.3411297,Waterfront,Recreation
Breaching Orca,47.607317,-122.342133,Seattle Waterfront,47.60639399,-122.3411297,Waterfront,Recreation
Christopher Columbus,47.6066,-122.341433,Seattle Waterfront,47.60639399,-122.3411297,Waterfront,Recreation
Marine-Life Paintings,47.607317,-122.342133,Seattle Waterfront,47.60639399,-122.3411297,Waterfront,Recreation
"Sea Otter, Salmon, And Raven",47.607317,-122.342133,Seattle Waterfront,47.60639399,-122.3411297,Waterfront,Recreation
Seattle Garden,47.607433,-122.339867,Seattle Waterfront,47.60639399,-122.3411297,Waterfront,Recreation
Waterway 15,47.607167,-122.341967,Seattle Waterfront,47.60639399,-122.3411297,Waterfront,Recreation
4 (Where shall I go ahead?),47.599317,-122.330183,The Little London Plane,47.59929012,-122.3327867,Wine Bar,Retail
Governor John Harte Mcgraw,47.613033,-122.337583,Le Caviste,47.61494013,-122.336999,Wine Bar,Retail
"Hydro Roots from the project ""Vista""",47.571517,-122.308267,Petite Soif,47.573673,-122.30908,Wine Bar,Retail
Sundial,47.645267,-122.33635,E.N.D. Wine Bar,47.647186,-122.336721,Wine Bar,Retail
The Peaceable Kingdom,47.612783,-122.290217,Bottlehouse,47.61347591,-122.2891614,Wine Bar,Retail
Tidal Wave Story,47.571783,-122.3085,Petite Soif,47.573673,-122.30908,Wine Bar,Retail
